,Planet Name,ID,FeatureName,FeatureType,Planetary Feature,Latitude of Center of Planetary Feature,Longitude of Center of Planetary Feature,Size of Planetary Feature(km)
10679,Moon,10320.0, Kidinnu E , satellite feature ,SF,36.030701,124.461095,63.7282
10678,Moon,10322.0, Kies B , satellite feature ,SF,-28.774769,338.072173,9.35962
10677,Moon,10067.0, Hortensius E , satellite feature ,SF,5.246557,334.567926,15.3084
10676,Moon,10070.0, Hortensius H , satellite feature ,SF,5.88096,328.824744,6.33407
10675,Moon,10071.0, Houzeau P , satellite feature ,SF,-19.081418,234.849061,15.2306
10674,Moon,10066.0, Hortensius D , satellite feature ,SF,5.401082,327.623064,7.06436
10673,Moon,10065.0, Hortensius C , satellite feature ,SF,5.932321,333.269252,6.32638
10672,Moon,10242.0, Julius Caesar A , satellite feature ,SF,7.660444,14.451853,13.7508
10671,Moon,10241.0, Jules Verne Z , satellite feature ,SF,-32.55488,147.015451,20.2861
10670,Moon,10116.0, Ideler B , satellite feature ,SF,-50.776711,22.353354,9.67047
10682,Moon,10068.0, Hortensius F , satellite feature ,SF,7.038885,334.34142,6.25908
10519,Moon,10044.0, Hommel N , satellite feature ,SF,-59.428909,28.855996,13.5075
10518,Moon,10043.0, Hommel M , satellite feature ,SF,-59.886123,27.445064,7.29142
10517,Moon,9871.0, Henry N , satellite feature ,SF,-26.109978,301.542948,8.77147
10366,Moon,9764.0, Hayn J , satellite feature ,SF,66.913145,63.705259,38.2354
10365,Moon,9720.0, Harding D , satellite feature ,SF,42.851239,292.356156,6.29073
10364,Moon,9719.0, Harding C , satellite feature ,SF,42.388009,285.251164,8.49158
10363,Moon,9890.0, Hercules C , satellite feature ,SF,42.741641,35.359755,8.78774
10362,Moon,9889.0, Hercules B , satellite feature ,SF,47.873435,36.701259,7.38257
10361,Moon,9888.0, Heraclitus K , satellite feature ,SF,-49.639648,3.447106,16.9183
10360,Moon,9718.0, Harding B , satellite feature ,SF,41.808846,283.585489,16.727
10359,Moon,9765.0, Hayn L , satellite feature ,SF,64.349793,67.696745,19.5286
10358,Moon,9717.0, Harding A , satellite feature ,SF,40.392869,284.53005,14.5291
10357,Moon,9715.0, Hansteen K , satellite feature ,SF,-13.902277,306.589335,3.34462
10356,Moon,9714.0, Hansteen E , satellite feature ,SF,-10.616708,309.40471,28.2827
10355,Moon,9713.0, Hansteen B , satellite feature ,SF,-12.73479,307.319493,5.38079
10354,Moon,9712.0, Hansteen A , satellite feature ,SF,-12.75635,307.740829,6.54193
10353,Moon,9711.0, Hansen B , satellite feature ,SF,14.428206,79.522738,79.8942
10352,Moon,9710.0, Hansen A , satellite feature ,SF,13.362428,74.665821,13.4705
10351,Moon,9709.0, Hanno Z , satellite feature ,SF,-55.18359,64.972392,11.1962
10350,Moon,9708.0, Hanno Y , satellite feature ,SF,-55.391172,66.064513,8.41147
10349,Moon,9703.0, Hanno G , satellite feature ,SF,-58.003212,70.768587,12.8777
10348,Moon,9702.0, Hanno F , satellite feature ,SF,-52.300996,68.222158,9.36003
10347,Moon,9700.0, Hanno D , satellite feature ,SF,-59.099128,78.026007,18.254
10346,Moon,9699.0, Hanno C , satellite feature ,SF,-55.855583,68.541767,22.4147
10345,Moon,9697.0, Hanno A , satellite feature ,SF,-53.604077,63.469214,40.5067
10344,Moon,9696.0, Hamilton B , satellite feature ,SF,-42.663036,81.854699,33.5444
10343,Moon,12552.0, Rhaeticus D , satellite feature ,SF,0.839056,6.173411,6.07392
10342,Moon,9691.0, Hall Y , satellite feature ,SF,36.342705,36.940088,3.68686
10367,Moon,9766.0, Hayn M , satellite feature ,SF,62.842311,66.277132,9.23662
10368,Moon,9767.0, Hayn S , satellite feature ,SF,68.046161,66.139004,11.6694
10369,Moon,10016.0, Hogg E , satellite feature ,SF,33.957396,125.026077,19.8284
10370,Moon,10017.0, Hogg K , satellite feature ,SF,30.936396,123.582737,24.7944
10396,Moon,9732.0, Harpalus E , satellite feature ,SF,52.76914,309.016412,7.51762
10395,Moon,9781.0, Hecataeus C , satellite feature ,SF,-18.964675,73.089628,20.3597
10394,Moon,9734.0, Harpalus H , satellite feature ,SF,53.804065,306.658529,7.85418
10393,Moon,9780.0, Hecataeus B , satellite feature ,SF,-19.379776,75.622846,68.0925
10392,Moon,9779.0, Hecataeus A , satellite feature ,SF,-22.109564,81.778285,11.1528
10391,Moon,9778.0, Heaviside Z , satellite feature ,SF,-8.6231,166.722749,13.0526
10390,Moon,9776.0, Heaviside K , satellite feature ,SF,-12.906553,168.495966,124.897
10389,Moon,9777.0, Heaviside N , satellite feature ,SF,-11.777938,166.555137,16.3491
10388,Moon,9731.0, Harpalus C , satellite feature ,SF,55.59025,314.763637,10.0035
10387,Moon,9772.0, Heaviside C , satellite feature ,SF,-5.694111,171.116376,26.5952
10386,Moon,9730.0, Harpalus B , satellite feature ,SF,56.241458,316.229828,7.71039
10385,Moon,9729.0, Harkhebi W , satellite feature ,SF,43.345627,95.553269,17.4012
10341,Moon,9690.0, Hall X , satellite feature ,SF,35.70482,37.832263,4.00462
10384,Moon,9728.0, Harkhebi U , satellite feature ,SF,40.778682,96.805131,18.164
10382,Moon,9725.0, Harkhebi J , satellite feature ,SF,37.417795,103.356328,43.1096
10381,Moon,9727.0, Harkhebi T , satellite feature ,SF,40.035863,95.31231,18.497
10380,Moon,9723.0, Haret Y , satellite feature ,SF,-56.067141,183.139685,28.5612
10379,Moon,9722.0, Haret C , satellite feature ,SF,-57.600634,186.299054,28.4703
10378,Moon,9721.0, Harding H , satellite feature ,SF,40.751772,295.579524,5.53453
10377,Moon,10024.0, Holden T , satellite feature ,SF,-19.023297,64.170701,9.45657
10376,Moon,10023.0, Holden S , satellite feature ,SF,-20.412431,61.558439,13.8255
10375,Moon,10022.0, Holden R , satellite feature ,SF,-20.818373,60.994244,18.2996
10374,Moon,10020.0, Hohmann Q , satellite feature ,SF,-21.778932,261.722482,14.0612
10373,Moon,9724.0, Harkhebi H , satellite feature ,SF,39.39808,99.729555,28.9292
10372,Moon,10019.0, Hogg T , satellite feature ,SF,33.618836,119.069738,25.5762
10371,Moon,10018.0, Hogg P , satellite feature ,SF,32.36535,121.550407,23.0404
10383,Moon,9726.0, Harkhebi K , satellite feature ,SF,35.806235,100.762032,25.9204
10340,Moon,9689.0, Hall K , satellite feature ,SF,35.565179,34.25745,7.2089
10339,Moon,9688.0, Hall J , satellite feature ,SF,35.471788,36.902511,7.55066
10338,Moon,9687.0, Hall C , satellite feature ,SF,34.705805,35.880039,5.70078
10307,Moon,9633.0, Hagecius E , satellite feature ,SF,-63.502492,49.646616,42.9764
10306,Moon,9632.0, Hagecius D , satellite feature ,SF,-57.317285,47.058878,16.3209
10305,Moon,9631.0, Hagecius C , satellite feature ,SF,-60.780491,47.432081,23.1532
10304,Moon,9630.0, Hagecius B , satellite feature ,SF,-60.481345,49.034033,32.4199
10303,Moon,9639.0, Hagecius L , satellite feature ,SF,-61.699997,55.927311,8.10571
10302,Moon,9629.0, Hagecius A , satellite feature ,SF,-58.259306,47.100918,54.3336
10301,Moon,9628.0, Hadley C , satellite feature ,SF,25.483044,2.803534,5.79586
10300,Moon,9627.0, H. G. Wells X , satellite feature ,SF,43.140732,121.38701,27.5377
10299,Moon,9626.0, Gyldén K , satellite feature ,SF,-5.46286,0.596834,4.24801
10298,Moon,9625.0, Gyldén C , satellite feature ,SF,-5.904147,0.988351,5.87911
10297,Moon,9624.0, Guyot W , satellite feature ,SF,13.879347,115.488937,20.2084
10296,Moon,9623.0, Guyot K , satellite feature ,SF,8.336412,118.737532,14.0787
10308,Moon,9634.0, Hagecius F , satellite feature ,SF,-62.377639,44.920151,32.3213
10295,Moon,9622.0, Guyot J , satellite feature ,SF,8.314767,119.645968,14.2003
10293,Moon,9621.0, Gutenberg K , satellite feature ,SF,-7.296353,40.815769,5.64287
10292,Moon,9620.0, Gutenberg H , satellite feature ,SF,-6.752525,39.061074,4.76547
10291,Moon,9796.0, Hedin N , satellite feature ,SF,4.966261,288.11579,23.9696
10290,Moon,9619.0, Gutenberg G , satellite feature ,SF,-6.047213,40.037034,30.6359
10289,Moon,9618.0, Gutenberg F , satellite feature ,SF,-10.227618,42.60775,7.17479
10288,Moon,9617.0, Gutenberg E , satellite feature ,SF,-8.215444,42.419891,28.1921
10287,Moon,9616.0, Gutenberg D , satellite feature ,SF,-10.994145,42.8379,20.0708
10286,Moon,9614.0, Gutenberg B , satellite feature ,SF,-9.120942,38.321726,14.1861
10285,Moon,9613.0, Gutenberg A , satellite feature ,SF,-9.027613,39.910764,14.8015
10284,Moon,9611.0, Gullstrand C , satellite feature ,SF,46.569602,232.900179,15.5764
10283,Moon,9610.0, Guillaume J , satellite feature ,SF,43.559,189.481906,16.5908
10282,Moon,9608.0, Guillaume D , satellite feature ,SF,46.378053,189.637059,26.8378
10294,Moon,10248.0, Julius Caesar H , satellite feature ,SF,8.774584,13.575815,3.48043
10397,Moon,9733.0, Harpalus G , satellite feature ,SF,53.633369,307.715748,10.3749
10309,Moon,9635.0, Hagecius G , satellite feature ,SF,-61.85916,47.600352,30.5637
10311,Moon,9637.0, Hagecius J , satellite feature ,SF,-62.685179,57.74959,13.5997
10337,Moon,9686.0, Hale Q , satellite feature ,SF,-76.465513,83.934203,24.1173
10336,Moon,9673.0, Hainzel J , satellite feature ,SF,-37.786064,322.119258,13.2769
10335,Moon,9671.0, Hainzel G , satellite feature ,SF,-37.546959,327.004236,6.33447
10334,Moon,9670.0, Hainzel C , satellite feature ,SF,-41.170049,327.209676,37.7629
10333,Moon,9669.0, Hainzel B , satellite feature ,SF,-37.940863,326.553555,15.2026
10332,Moon,9668.0, Hainzel A , satellite feature ,SF,-40.312414,325.975141,55.5242
10331,Moon,10117.0, Ideler C , satellite feature ,SF,-51.344353,23.229345,6.34957
10330,Moon,9667.0, Haidinger P , satellite feature ,SF,-38.574425,334.32682,4.49416
10329,Moon,9666.0, Haidinger N , satellite feature ,SF,-39.51937,333.772666,6.26461
10328,Moon,10103.0, Hypatia R , satellite feature ,SF,-2.005187,21.250472,3.10154
10327,Moon,9664.0, Haidinger J , satellite feature ,SF,-37.985556,335.567588,14.2162
10326,Moon,9663.0, Haidinger G , satellite feature ,SF,-39.60481,337.337263,10.1233
10310,Moon,9636.0, Hagecius H , satellite feature ,SF,-60.482428,50.855883,12.8041
10325,Moon,9701.0, Hanno E , satellite feature ,SF,-59.42968,73.044795,17.7399
10323,Moon,9662.0, Haidinger F , satellite feature ,SF,-38.628489,336.836843,4.60154
10322,Moon,9660.0, Haidinger B , satellite feature ,SF,-39.248391,335.519492,10.0798
10321,Moon,9659.0, Haidinger A , satellite feature ,SF,-38.694002,335.329935,8.54735
10320,Moon,9642.0, Hagecius P , satellite feature ,SF,-59.914329,53.330757,7.84331
10319,Moon,9641.0, Hagecius N , satellite feature ,SF,-60.330481,53.050809,15.8184
10318,Moon,9640.0, Hagecius M , satellite feature ,SF,-60.182913,52.178622,10.4998
10317,Moon,9795.0, Hedin L , satellite feature ,SF,5.127094,288.533961,10.4993
10316,Moon,9794.0, Hedin K , satellite feature ,SF,2.908046,286.843338,11.2982
10315,Moon,9793.0, Hedin H , satellite feature ,SF,3.064445,287.673264,12.2786
10314,Moon,9792.0, Hedin G , satellite feature ,SF,3.821984,286.488516,13.7826
10313,Moon,9638.0, Hagecius K , satellite feature ,SF,-61.257966,52.080974,31.3554
10312,Moon,9672.0, Hainzel H , satellite feature ,SF,-36.970305,326.828922,10.9473
10324,Moon,9698.0, Hanno B , satellite feature ,SF,-52.64725,68.946667,36.0173
10398,Moon,9737.0, Harriot A , satellite feature ,SF,35.576252,114.74917,53.9759
10399,Moon,9738.0, Harriot B , satellite feature ,SF,33.356141,114.409562,38.1825
10400,Moon,9739.0, Harriot W , satellite feature ,SF,35.065351,111.69974,41.0601
10486,Moon,9839.0, Hell P , satellite feature ,SF,-32.539584,354.230549,3.42401
10485,Moon,10032.0, Hommel B , satellite feature ,SF,-55.337911,36.937406,33.0219
10484,Moon,10031.0, Hommel A , satellite feature ,SF,-53.851491,33.969704,44.7998
10483,Moon,9838.0, Hell N , satellite feature ,SF,-30.055912,354.997445,3.454
10482,Moon,10030.0, Holetschek Z , satellite feature ,SF,-26.312447,151.117902,26.5318
10481,Moon,9864.0, Henry A , satellite feature ,SF,-24.423883,302.801811,8.31064
10480,Moon,9863.0, Hendrix M , satellite feature ,SF,-48.602963,200.48524,20.5944
10479,Moon,9861.0, Henderson G , satellite feature ,SF,3.696423,155.701854,47.5714
10478,Moon,9860.0, Henderson F , satellite feature ,SF,4.713484,155.509204,13.7356
10477,Moon,9833.0, Hell H , satellite feature ,SF,-31.730025,356.181884,4.87373
10476,Moon,9832.0, Hell E , satellite feature ,SF,-34.632727,353.790671,9.32405
10475,Moon,9831.0, Hell C , satellite feature ,SF,-34.109555,353.503391,13.9602
10487,Moon,9841.0, Hell R , satellite feature ,SF,-32.715871,353.435706,3.02298
10474,Moon,9830.0, Hell B , satellite feature ,SF,-30.011791,354.199068,21.5507
10472,Moon,9828.0, Helicon G , satellite feature ,SF,41.76977,335.088463,2.52254
10471,Moon,9827.0, Helicon E , satellite feature ,SF,40.488133,335.82357,2.69092
10470,Moon,10249.0, Julius Caesar J , satellite feature ,SF,9.312349,13.680455,3.12245
10469,Moon,9826.0, Helicon C , satellite feature ,SF,40.07681,333.738972,1.25479
10468,Moon,9825.0, Helicon B , satellite feature ,SF,37.949497,338.697329,5.4525
10467,Moon,9837.0, Hell M , satellite feature ,SF,-30.348815,355.234552,9.67745
10466,Moon,9824.0, Helberg H , satellite feature ,SF,21.804094,258.678894,29.231
10465,Moon,9823.0, Helberg C , satellite feature ,SF,23.369528,259.067996,69.0292
10464,Moon,9822.0, Heis D , satellite feature ,SF,31.657342,328.887442,7.6703
10463,Moon,9821.0, Heis A , satellite feature ,SF,32.732939,328.071585,5.85418
10462,Moon,9820.0, Heinsius T , satellite feature ,SF,-39.764595,343.401803,6.55535
10461,Moon,9894.0, Hercules G , satellite feature ,SF,46.464556,39.276322,13.8243
10473,Moon,9829.0, Hell A , satellite feature ,SF,-33.912948,351.540936,20.9659
10460,Moon,9893.0, Hercules F , satellite feature ,SF,50.312149,41.745653,13.2428
10488,Moon,10540.0, Lagrange G , satellite feature ,SF,-28.528788,297.097968,16.9988
10490,Moon,9895.0, Hercules H , satellite feature ,SF,51.325263,41.041111,5.96911
10516,Moon,9870.0, Henry M , satellite feature ,SF,-25.766975,302.473585,12.8433
10515,Moon,9869.0, Henry L , satellite feature ,SF,-25.461841,302.445306,6.47861
10514,Moon,9882.0, Heraclides E , satellite feature ,SF,43.011085,327.235068,3.94893
10513,Moon,9868.0, Henry K , satellite feature ,SF,-23.22477,304.299713,6.40222
10512,Moon,9881.0, Heraclides A , satellite feature ,SF,40.914904,325.731493,4.74238
10511,Moon,9851.0, Helmholtz F , satellite feature ,SF,-64.460293,60.548308,49.9999
10510,Moon,9850.0, Helmholtz D , satellite feature ,SF,-66.381478,54.09188,44.5875
10509,Moon,9867.0, Henry J , satellite feature ,SF,-22.787301,304.394209,5.89374
10508,Moon,9911.0, Hermann K , satellite feature ,SF,2.428665,301.63941,2.72705
10507,Moon,9866.0, Henry D , satellite feature ,SF,-24.870058,300.787596,6.77883
10506,Moon,9849.0, Helmholtz B , satellite feature ,SF,-67.877945,68.660154,11.83
10505,Moon,9848.0, Helmholtz A , satellite feature ,SF,-64.49725,51.518766,15.9794
10489,Moon,9842.0, Hell S , satellite feature ,SF,-33.529829,353.731338,3.73443
10504,Moon,9852.0, Helmholtz H , satellite feature ,SF,-64.531955,64.971064,19.8312
10502,Moon,9845.0, Hell V , satellite feature ,SF,-32.831523,351.169494,7.15945
10501,Moon,9844.0, Hell U , satellite feature ,SF,-33.402996,350.802041,4.20836
10500,Moon,10252.0, Kaiser A , satellite feature ,SF,-36.374694,7.276901,19.5296
10499,Moon,9909.0, Hermann H , satellite feature ,SF,0.872054,298.069002,4.22622
10498,Moon,10251.0, Julius Caesar Q , satellite feature ,SF,12.992654,13.947378,28.5748
10497,Moon,10250.0, Julius Caesar P , satellite feature ,SF,11.174643,14.151577,36.1338
10496,Moon,9908.0, Hermann F , satellite feature ,SF,1.295604,304.390093,4.98669
10495,Moon,9899.0, Herigonius F , satellite feature ,SF,-15.476301,324.957932,5.23123
10494,Moon,9898.0, Herigonius E , satellite feature ,SF,-13.822491,324.345666,6.62852
10493,Moon,9897.0, Hercules K , satellite feature ,SF,44.260332,36.956695,7.04479
10492,Moon,9896.0, Hercules J , satellite feature ,SF,44.123174,36.44192,7.85596
10491,Moon,12530.0, Reiner U , satellite feature ,SF,4.101961,307.421589,3.23779
10503,Moon,9846.0, Hell W , satellite feature ,SF,-32.562069,351.325028,6.60737
10755,Moon,10174.0, Jacobi G , satellite feature ,SF,-58.539122,13.667365,35.2137
10459,Moon,9891.0, Hercules D , satellite feature ,SF,44.786879,39.730186,7.95605
10457,Moon,9818.0, Heinsius R , satellite feature ,SF,-40.217759,339.209558,4.56103
10426,Moon,10028.0, Holetschek P , satellite feature ,SF,-29.976643,149.55709,15.6198
10425,Moon,9806.0, Heinsius E , satellite feature ,SF,-37.867428,340.415184,16.7608
10424,Moon,9805.0, Heinsius D , satellite feature ,SF,-38.817961,339.250691,6.5356
10423,Moon,9804.0, Heinsius C , satellite feature ,SF,-40.63561,342.049936,22.4237
10422,Moon,9803.0, Heinsius B , satellite feature ,SF,-40.005839,341.269741,23.7094
10421,Moon,9802.0, Heinsius A , satellite feature ,SF,-39.773377,342.38794,19.5345
10420,Moon,9801.0, Hedin Z , satellite feature ,SF,1.911314,280.993161,10.2247
10419,Moon,9800.0, Hedin V , satellite feature ,SF,5.293412,286.148397,10.4996
10418,Moon,9799.0, Hedin T , satellite feature ,SF,4.241742,287.035415,6.83661
10417,Moon,9798.0, Hedin S , satellite feature ,SF,5.686052,284.78015,8.58459
10416,Moon,9789.0, Hedin B , satellite feature ,SF,4.340924,276.149718,21.129
10415,Moon,9788.0, Hedin A , satellite feature ,SF,5.396702,281.937675,64.6532
10427,Moon,9834.0, Hell J , satellite feature ,SF,-29.696542,353.125707,5.18915
10414,Moon,9797.0, Hedin R , satellite feature ,SF,5.241227,283.9146,7.63495
10412,Moon,9785.0, Hecataeus L , satellite feature ,SF,-19.066915,78.947066,23.3102
10411,Moon,9784.0, Hecataeus K , satellite feature ,SF,-19.595482,79.692866,94.1419
10410,Moon,9791.0, Hedin F , satellite feature ,SF,3.954826,285.50468,19.6516
10409,Moon,10553.0, Lalande A , satellite feature ,SF,-6.635618,350.192416,12.2546
10408,Moon,9783.0, Hecataeus J , satellite feature ,SF,-22.472702,80.902694,10.7126
10407,Moon,9782.0, Hecataeus E , satellite feature ,SF,-18.516834,72.639465,14.0551
10406,Moon,9771.0, Heaviside B , satellite feature ,SF,-5.446907,169.369104,21.0829
10405,Moon,9770.0, Healy N , satellite feature ,SF,30.727936,248.734242,40.7672
10404,Moon,9769.0, Healy J , satellite feature ,SF,30.030389,250.853757,40.6756
10403,Moon,9768.0, Hayn T , satellite feature ,SF,68.473825,74.583451,6.82758
10402,Moon,9742.0, Hartwig A , satellite feature ,SF,-5.761954,280.141988,9.9507
10401,Moon,9740.0, Harriot X , satellite feature ,SF,35.170098,112.988587,22.9719
10413,Moon,9786.0, Hecataeus M , satellite feature ,SF,-20.793439,84.191242,18.9331
10458,Moon,9819.0, Heinsius S , satellite feature ,SF,-39.656237,342.998647,6.0785
10428,Moon,9835.0, Hell K , satellite feature ,SF,-34.093541,354.696678,4.82199
10430,Moon,10025.0, Holden V , satellite feature ,SF,-18.574841,62.068777,11.57
10456,Moon,9817.0, Heinsius Q , satellite feature ,SF,-39.888038,345.455297,33.7008
10455,Moon,9815.0, Heinsius O , satellite feature ,SF,-38.835297,345.080976,4.08271
10454,Moon,9859.0, Henderson B , satellite feature ,SF,7.478853,153.039081,18.7208
10453,Moon,9858.0, Helmholtz T , satellite feature ,SF,-65.80041,60.080698,30.5325
10452,Moon,9857.0, Helmholtz S , satellite feature ,SF,-64.408112,56.701115,31.6678
10451,Moon,9856.0, Helmholtz R , satellite feature ,SF,-63.775713,55.267712,12.2124
10450,Moon,9847.0, Hell X , satellite feature ,SF,-31.95902,350.799335,4.04355
10449,Moon,9855.0, Helmholtz N , satellite feature ,SF,-64.950435,50.197313,13.533
10448,Moon,9854.0, Helmholtz M , satellite feature ,SF,-65.327369,51.365413,24.3101
10447,Moon,9843.0, Hell T , satellite feature ,SF,-33.702857,352.960743,4.01564
10446,Moon,9853.0, Helmholtz J , satellite feature ,SF,-64.87935,68.243281,23.0204
10445,Moon,9814.0, Heinsius N , satellite feature ,SF,-37.353776,345.231551,7.05579
